geometry,borough,tax_block,tax_lot,census_tract_2010,cb2010,council_district,postcode,policeprct,healtharea,address,zonedist1,zonedist2,zonedist3,zonedist4,ltdheight,bldgclass,landuse,easements,ownertype,ownername,lotarea,bldgarea,resarea,garagearea,strgearea,otherarea,areasource,numbldgs,numfloors,unitsres,unitstotal,lotfront,lotdepth,bldgfront,bldgdepth,proxcode,irrlotcode,lottype,assessland,assesstot,yearbuilt,yearalter1,yearalter2,histdist,landmark,builtfar,residfar,borocode,bbl,tract2010,xcoord,ycoord,latitude,longitude,zonemap,zmcode,appbbl,appdate,plutomapid,dcpedited,notes,bct2020,bctcb2020,yearbuilt_dt,yearalter1_dt,yearalter2_dt
POINT (-73.902647 40.6657251),BK,3780,1,910.0,4002.0,42.0,11212.0,73.0,5900.0,367 POWELL STREET,R6,,,,,D3,3.0,0.0,O,NYC HOUSING AUTHORITY,"40,000","84,271","84,271",0,0,0,2.0,1,10.0,119,119,100.33,400,189.67,44.33,0.0,False,5.0,189000.0,2411100.0,1958.0,0,0,,,2.11,2.43,3,3037800001,910.0,1011258.0,181833.0,40.6657251,-73.902647,17d,,,,1,,,3091000.0,30910004002.0,1958-01-01,,
POINT (-73.9021047 40.664355),BK,3797,1,910.0,4005.0,42.0,11212.0,73.0,5900.0,393 POWELL STREET,R6,,,,,D3,3.0,0.0,O,NYC HOUSING AUTHORITY,"100,000","176,496","176,496",0,0,0,2.0,1,25.0,288,288,200,500,221.33,139,1.0,False,7.0,407250.0,10418400.0,1948.0,0,0,,,1.76,2.43,3,3037970001,910.0,1011409.0,181334.0,40.664355,-73.9021047,17d,,,,1,,,3091000.0,30910004005.0,1948-01-01,,
POINT (-73.9038858 40.66406),BK,3794,1,910.0,3000.0,41.0,11212.0,73.0,5900.0,430 DUMONT AVENUE,R6,PARK,,,,D3,3.0,0.0,O,NYC HOUSING AUTHORITY,"323,438","458,572","455,612",0,0,"2,960",2.0,6,14.0,591,592,500,695,200.0,300,1.0,True,4.0,1266300.0,14723100.0,1948.0,0,0,,,1.42,2.43,3,3037940001,910.0,1010915.0,181226.0,40.66406,-73.9038858,17d,,3037940001.0,07/16/2015,1,,,3091000.0,30910003000.0,1948-01-01,,
POINT (-73.9042302 40.6651555),BK,3777,2,910.0,2000.0,41.0,11212.0,73.0,5900.0,DUMONT AVENUE,R6,,,,,D6,4.0,0.0,X,NYC HOUSING AUTHORITY,"31,809","195,645","170,882",0,0,0,2.0,1,12.0,180,182,0,0,0.0,0,1.0,False,0.0,572400.0,14021100.0,2019.0,0,0,,,6.15,2.43,3,3037770002,910.0,1010819.0,181625.0,40.6651555,-73.9042302,17d,,3037770001.0,12/12/2017,1,t,,3091000.0,30910002000.0,2019-01-01,,
POINT (-74.0793004 40.5953351),SI,3243,100,64.0,3007.0,50.0,10305.0,122.0,910.0,150 PARKINSON AVENUE,R3-2,,,,,D1,3.0,0.0,O,NYC HOUSING AUTHORITY,"712,000","382,560","382,560",0,0,0,2.0,8,6.0,422,422,981.08,105,26.0,200,1.0,True,5.0,2761650.0,10388250.0,1950.0,0,0,,,0.54,0.75,5,5032430100,64.0,962227.0,156183.0,40.5953351,-74.0793004,27c,,5032430100.0,12/05/1985,1,,,5006400.0,50064003007.0,1950-01-01,,
POINT (-73.8974881 40.6567808),BK,3874,7,1098.0,1002.0,42.0,11207.0,75.0,7520.0,733 SNEDIKER AVENUE,R6,,,,,C3,2.0,0.0,O,NYC HOUSING AUTHORITY,"2,500","3,280","3,280",0,0,0,2.0,1,2.0,4,4,25,100,20.5,80,2.0,False,5.0,11700.0,204750.0,1930.0,0,0,,,1.31,2.43,3,3038740007,1098.0,1012693.0,178576.0,40.6567808,-73.8974881,17d,,,,1,,,3109800.0,31098005005.0,1930-01-01,,
POINT (-73.9061884 40.6568487),BK,3627,55,920.0,1001.0,42.0,11212.0,73.0,6000.0,THATFORD AVENUE,R6,,,,,V1,11.0,0.0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,"2,300",0,,,,,7.0,0,,0,0,23,100,0,0.0,0.0,False,5.0,61200.0,61200.0,0.0,0,0,,,0.0,2.43,3,3036270055,920.0,1010279.0,178598.0,40.6568487,-73.9061884,17d,,,,1,t,,3092000.0,30920001001.0,,,
POINT (-73.9856764 40.6941326),BK,142,100,11.0,1000.0,33.0,11201.0,84.0,2300.0,304 BRIDGE STREET,C6-1A,,,,,Q1,9.0,0.0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,"47,300",0,,,,,7.0,1,,0,0,215,220,0,0.0,0.0,False,5.0,2430000.0,2880900.0,0.0,0,0,,,0.0,2.43,3,3001420100,11.0,988222.0,192168.0,40.6941326,-73.9856764,12d,,3001430001.0,11/08/1990,1,t,,3001100.0,30011001000.0,,,
POINT (-73.922819 40.8146349),BX,2324,1,51.0,3000.0,8.0,10451.0,40.0,3800.0,414 MORRIS AVENUE,R6,,,,,D3,3.0,0.0,O,NYC HOUSING AUTHORITY,"327,000","870,740","870,740",0,0,0,2.0,7,13.0,867,867,273.05,682.86,250,125.0,0.0,True,3.0,1768950.0,28150650.0,1950.0,0,0,,,2.66,2.43,2,2023240001,51.0,1005614.0,236080.0,40.8146349,-73.922819,6a,,,,1,,,2005100.0,20051003000.0,1950-01-01,,
POINT (-73.9246306 40.8132446),BX,2325,1,51.0,2007.0,8.0,10451.0,40.0,3800.0,300 MORRIS AVENUE,R6,,,,,D3,3.0,0.0,O,NYC HOUSING AUTHORITY,"375,000","954,414","954,414",0,0,0,2.0,8,14.0,929,929,"1,320.49",639.94,540.08,130.0,0.0,True,1.0,1771650.0,25960050.0,1950.0,0,0,,,2.55,2.43,2,2023250001,51.0,1005113.0,235573.0,40.8132446,-73.9246306,6a,,,,1,,,2005100.0,20051002007.0,1950-01-01,,
POINT (-73.8891933 40.8248975),BX,2748,25,119.0,2000.0,17.0,10459.0,41.0,2900.0,1100 EAST 165 STREET,R7-1,,,,,C9,2.0,0.0,O,NYC HOUSING AUTHORITY,"24,866","31,500","31,500",0,0,0,2.0,1,3.0,29,29,200,146.58,114,44.0,0.0,True,5.0,167850.0,793800.0,1986.0,0,0,,,1.27,3.44,2,2027480025,119.0,1014917.0,239829.0,40.8248975,-73.8891933,6c,,,,1,,,2011900.0,20119002000.0,1986-01-01,,
POINT (-73.8883086 40.8246139),BX,2756,10,119.0,5001.0,17.0,10459.0,41.0,2900.0,1024 BRYANT AVENUE,R7-1,,,,,C9,2.0,0.0,O,NYC HOUSING AUTHORITY,"53,000","58,165","58,165",0,0,0,2.0,2,3.0,54,54,430,200,192.67,44.0,0.0,True,3.0,315000.0,1305900.0,1987.0,0,0,,,1.1,3.44,2,2027560010,119.0,1015162.0,239726.0,40.8246139,-73.8883086,6c,,,,1,,,2011900.0,20119005001.0,1987-01-01,,
POINT (-73.8901075 40.8248791),BX,2749,25,119.0,3000.0,17.0,10459.0,41.0,2900.0,1084 EAST 165 STREET,R7-1,,,,,C9,2.0,0.0,O,NYC HOUSING AUTHORITY,"21,900","15,431","15,431",0,0,0,2.0,1,3.0,20,20,200,110,192.67,44.0,0.0,True,3.0,148050.0,502200.0,1986.0,0,0,,,0.7,3.44,2,2027490025,119.0,1014664.0,239822.0,40.8248791,-73.8901075,6c,,,,1,,,2011900.0,20119003000.0,1986-01-01,,
POINT (-74.0014942 40.7496133),MN,724,10,97.0,2002.0,3.0,10001.0,10.0,5500.0,441 WEST 26 STREET,R8,,,,,D6,4.0,0.0,O,NYC HOUSING AUTHORITY,"36,645","108,426","100,611",0,"6,000","1,815",2.0,1,14.0,94,97,79.7,257.42,79,120.0,1.0,True,4.0,1107000.0,13375800.0,1968.0,"2,004",0,,,2.96,6.02,1,1007240010,97.0,983836.0,212381.0,40.7496133,-74.0014942,8b,True,1007240010.0,11/06/2025,1,,,1009700.0,10097002002.0,1968-01-01,2004-01-01,
POINT (-74.0010106 40.7493169),MN,724,15,97.0,2002.0,3.0,10001.0,10.0,5500.0,427 WEST 26 STREET,R8,,,,,D3,3.0,0.0,O,NYC HOUSING AUTHORITY,"52,411","187,330","187,330",0,0,0,2.0,1,12.0,81,81,252.11,257.42,134,216.0,1.0,True,5.0,2232000.0,20740050.0,1968.0,0,0,,,3.57,6.02,1,1007240015,97.0,983970.0,212273.0,40.7493169,-74.0010106,8d,True,1007240010.0,11/06/2025,1,,,1009700.0,10097002002.0,1968-01-01,,
POINT (-73.9347264 40.8035426),MN,1790,9,242.0,3006.0,8.0,10035.0,25.0,1700.0,EAST 125 STREET,C6-3,,,,,V1,11.0,0.0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,"2,698",0,,,,,7.0,0,,0,0,27,99.92,0,0.0,0.0,False,0.0,310050.0,310050.0,0.0,0,0,,,0.0,7.52,1,1017900009,242.0,1002321.0,232036.0,40.8035426,-73.9347264,6b,,1017900008.0,03/06/2019,1,t,,1024200.0,10242003006.0,,,
POINT (-73.946984 40.7559305),QN,465,1,25.0,4000.0,26.0,11101.0,114.0,720.0,41-01 VERNON BOULEVARD,R6,M1-4,,,,D1,3.0,0.0,O,NYC HOUSING AUTHORITY,"671,000","774,036","770,100","3,936",0,0,2.0,39,6.0,"1,115","1,115",605,999,32,40.0,0.0,True,5.0,15097500.0,29529000.0,1939.0,0,0,,,1.15,2.43,4,4004650001,25.0,998938.0,214687.0,40.7559305,-73.946984,9b,,,,1,,,4002500.0,40025004000.0,1939-01-01,,
POINT (-73.9455377 40.7545382),QN,465,100,25.0,5000.0,26.0,11101.0,114.0,720.0,41-01 10 STREET,R6,,,,,D7,4.0,0.0,O,NYC HOUSING AUTHORITY,"267,000","353,000","339,800",0,0,"6,800",2.0,17,6.0,492,497,504,555,90,55.0,0.0,True,3.0,4806000.0,12012750.0,1939.0,0,0,,,1.32,2.43,4,4004650100,25.0,999339.0,214180.0,40.7545382,-73.9455377,9b,,,,1,,,4002500.0,40025005000.0,1939-01-01,,
POINT (-73.9457741 40.7567012),QN,470,1,25.0,1000.0,26.0,11101.0,114.0,720.0,40-01 VERNON BOULEVARD,R6,,,,,D1,3.0,0.0,O,NYC HOUSING AUTHORITY,"249,862","362,400","362,400",0,0,0,2.0,15,6.0,525,525,461,542,16,32.0,0.0,True,5.0,4497300.0,11363850.0,1939.0,0,0,,,1.45,2.43,4,4004700001,25.0,999273.0,214968.0,40.7567012,-73.9457741,9b,,,,1,,,4002500.0,40025001000.0,1939-01-01,,
POINT (-73.9442119 40.7558578),QN,470,100,25.0,2000.0,26.0,11101.0,114.0,720.0,40-01 10 STREET,R6,,,,,D7,4.0,0.0,O,NYC HOUSING AUTHORITY,"234,090","354,750","339,750",0,0,"8,600",2.0,18,6.0,492,499,510,459,16,32.0,0.0,True,5.0,4213800.0,11877300.0,1939.0,0,0,,,1.52,2.43,4,4004700100,25.0,999706.0,214661.0,40.7558578,-73.9442119,9b,,,,1,,,4002500.0,40025002000.0,1939-01-01,,
POINT (-73.9484057 40.7564609),QN,477,49,25.0,1008.0,26.0,11101.0,114.0,710.0,40-50 VERNON BOULEVARD,PARK,,,,,Q1,9.0,1.0,O,NYC HOUSING AUTHORITY,"494,080","3,918",0,0,0,"3,918",2.0,3,1.0,0,0,"1,831",509.75,28,86.0,0.0,True,5.0,8446500.0,10320300.0,1949.0,0,0,,,0.01,0.0,4,4004770049,25.0,998544.0,214880.0,40.7564609,-73.9484057,9b,,,,1,,,4003700.0,40037001005.0,1949-01-01,,
POINT (-73.8770119 40.8333965),BX,3866,31,56.0,1000.0,17.0,10472.0,43.0,3010.0,1500 EAST 174 STREET,R6,,,,,D3,3.0,0.0,O,NYC HOUSING AUTHORITY,"42,500","87,290","87,290",0,0,0,2.0,1,14.0,161,161,200,275,145.0,43.0,0.0,True,5.0,287100.0,2968650.0,1964.0,0,0,,,2.05,2.43,2,2038660031,56.0,1018284.0,242930.0,40.8333965,-73.8770119,3d,,,,1,,,2005600.0,20056001000.0,1964-01-01,,
POINT (-73.8096371 40.6936),QN,10019,11,206.0,1012.0,27.0,11435.0,103.0,3300.0,138-20 102 AVENUE,R4,,,,,A1,1.0,0.0,O,NYC HOUSING AUTHORITY,"3,000","1,665","1,665",0,0,0,2.0,2,2.5,1,1,30,100,18.0,31.0,1.0,False,5.0,12060.0,45060.0,1925.0,0,0,,,0.56,1.0,4,4100190011,206.0,1037039.0,192031.0,40.6936,-73.8096371,14d,,,,1,,,4020600.0,40206001010.0,1925-01-01,,
POINT (-73.8870746 40.8299896),BX,3007,36,123.0,3000.0,17.0,10459.0,42.0,2900.0,1315 WEST FARMS ROAD,R7-1,,,,,C1,2.0,0.0,O,NYC HOUSING AUTHORITY,"22,484","86,796","86,796",0,0,0,2.0,1,6.0,109,109,197.25,157.92,197.83,158.83,1.0,True,5.0,202500.0,2409750.0,1927.0,0,0,,,3.86,3.44,2,2030070036,123.0,1015501.0,241685.0,40.8299896,-73.8870746,3d,,,,1,,,2012300.0,20123003000.0,1927-01-01,,
POINT (-73.9335635 40.8033388),MN,1790,27,242.0,3006.0,8.0,10035.0,25.0,1700.0,2455 2 AVENUE,C6-3,,,,,V1,11.0,0.0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,"2,625",0,,,,,7.0,0,,0,0,25,105,0.0,0.0,0.0,False,5.0,528750.0,528750.0,0.0,0,0,,,0.0,7.52,1,1017900027,242.0,1002643.0,231962.0,40.8033388,-73.9335635,6b,,,,1,t,,1024200.0,10242003006.0,,,
POINT (-73.93113 40.7988745),MN,1808,1,192.0,2002.0,8.0,10035.0,25.0,1700.0,2342 1 AVENUE,R7-2,,,,,D3,3.0,0.0,O,NYC HOUSING AUTHORITY,"591,075","630,078","630,078",0,0,0,2.0,14,16.0,"1,815","1,815",519.58,725.17,134.0,98.0,1.0,True,3.0,5849100.0,23227200.0,1957.0,0,0,,,1.07,3.44,1,1018080001,192.0,1003318.0,230336.0,40.7988745,-73.93113,6b,,,,1,,,1019200.0,10192002000.0,1957-01-01,,
POINT (-73.9327057 40.8015543),MN,1801,100,242.0,3010.0,8.0,10035.0,25.0,1700.0,EAST 124 STREET,R7-2,,,,,Q3,9.0,0.0,O,NYC HOUSING AUTHORITY,"14,896",0,,,,,7.0,0,,0,0,27.08,550,0.0,0.0,0.0,False,5.0,1404450.0,1404450.0,0.0,0,0,,,0.0,3.44,1,1018010100,242.0,1002881.0,231312.0,40.8015543,-73.9327057,6b,,,,1,,,1024200.0,10242003008.0,,,
POINT (-73.9364245 40.8068702),MN,1777,5,242.0,1009.0,9.0,10035.0,25.0,1700.0,105 EAST 128 STREET,R7-2,,,,,D3,3.0,0.0,O,NYC HOUSING AUTHORITY,"64,945","199,884","199,884",0,0,0,2.0,1,9.0,56,56,325,199.83,213.0,169.0,1.0,False,3.0,913500.0,6923250.0,1973.0,0,0,,,3.08,3.44,1,1017770005,242.0,1001850.0,233248.0,40.8068702,-73.9364245,6a,,,,1,,,1024200.0,10242001006.0,1973-01-01,,
POINT (-73.9226783 40.861144),MN,2216,1,299.0,1006.0,10.0,10034.0,34.0,110.0,175 NAGLE AVENUE,R7-2,,,,,D7,4.0,0.0,O,NYC HOUSING AUTHORITY,"405,000","1,032,400","1,027,400",0,0,"5,000",2.0,8,14.0,"1,167","1,168",933,898.17,252.83,54.67,0.0,True,3.0,4995450.0,35396550.0,1951.0,"1,997",0,,,2.55,3.44,1,1022160001,299.0,1005638.0,253025.0,40.861144,-73.9226783,3a,,,,1,,,1029900.0,10299001002.0,1951-01-01,1997-01-01,
POINT (-73.9336034 40.8031961),MN,1790,25,242.0,3006.0,8.0,10035.0,25.0,1700.0,2 AVENUE,C6-3,,,,,V1,11.0,0.0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,"1,850",0,,,,,7.0,0,,0,0,25,74,0.0,0.0,0.0,False,5.0,383850.0,383850.0,0.0,0,0,,,0.0,7.52,1,1017900025,242.0,1002632.0,231910.0,40.8031961,-73.9336034,6b,,,,1,t,,1024200.0,10242003006.0,,,
POINT (-73.9325899 40.8017107),MN,1801,5,242.0,3010.0,8.0,10035.0,25.0,1700.0,2435 1 AVENUE,R7-2,,,,,Q3,9.0,0.0,O,NYC HOUSING AUTHORITY,"55,506",0,,,,,7.0,9,1.0,0,3,550,100.92,102.0,38.0,1.0,False,5.0,755100.0,1203300.0,1975.0,0,0,,,0.0,3.44,1,1018010005,242.0,1002913.0,231369.0,40.8017107,-73.9325899,6b,,,,1,,,1024200.0,10242003008.0,1975-01-01,,
POINT (-73.7507336 40.7016313),QN,10999,75,518.0,2000.0,27.0,11412.0,113.0,3520.0,113-32 205 STREET,R4B,,,,,A5,1.0,0.0,O,NYC HOUSING AUTHORITY,"1,800","1,080",,,,,2.0,1,2.0,1,1,18,100,18,30,3.0,False,5.0,7980.0,39120.0,1935.0,0,0,,,0.6,1.0,4,4109990075,518.0,1053365.0,194998.0,40.7016313,-73.7507336,15b,,,,1,,,4051800.0,40518002000.0,1935-01-01,,
POINT (-73.9147127 40.8255559),BX,2409,7501,143.0,1013.0,16.0,10451.0,42.0,3400.0,341 EAST 162ND STREET,R8,,,,,RD,3.0,0.0,X,NYC HOUSING AUTHORITY,"21,266","123,367","119,334",0,"4,033",0,2.0,1,12.0,171,172,150,141.88,141.6,150,0.0,False,0.0,337500.0,9823264.0,2021.0,"2,019",0,,,5.8,6.02,2,2024097501,143.0,1007854.0,240061.0,40.8255559,-73.9147127,6a,,2024090098.0,,1,,,2014300.0,20143001008.0,2021-01-01,2019-01-01,
POINT (-73.8901263 40.8310163),BX,2987,14,123.0,2002.0,17.0,10459.0,42.0,2900.0,HOE AVENUE,R7-1,,,,,G7,10.0,0.0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,"2,500",0,,,,,7.0,0,,0,0,25,100,0,0,0.0,False,5.0,82350.0,82350.0,0.0,0,0,,,0.0,3.44,2,2029870014,123.0,1014656.0,242058.0,40.8310163,-73.8901263,3d,,,,1,t,,2012300.0,20123002003.0,,,
POINT (-73.9156901 40.8212667),BX,2403,31,69.0,2004.0,17.0,10451.0,40.0,3900.0,MELROSE AVENUE,R6,,,,,VG,,0.0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,"2,878",0,,,,,7.0,0,,0,0,36.73,74.26,0,0,0.0,True,5.0,8940.0,8940.0,0.0,0,0,,,0.0,2.43,2,2024030031,69.0,1007585.0,238498.0,40.8212667,-73.9156901,6a,,,,1,t,,2006900.0,20069002004.0,,,
POINT (-73.8881194 40.8468267),BX,3094,18,371.0,3003.0,15.0,10457.0,48.0,1900.0,OAKLAND PLACE,R7-1,,,,,V0,11.0,0.0,X,NYC HOUSING AUTHORITY,"2,000",0,,,,,7.0,0,,0,0,22,100,0,0,0.0,False,5.0,7080.0,7080.0,0.0,0,0,,,0.0,3.44,2,2030940018,371.0,1015204.0,247819.0,40.8468267,-73.8881194,3d,,,,1,,,2037100.0,20371003003.0,,,
POINT (-73.9403227 40.7055692),BK,3081,75,493.0,4002.0,34.0,11206.0,90.0,800.0,124 HUMBOLDT STREET,R6,,,,,D3,3.0,1.0,O,NYC HOUSING AUTHORITY,"25,440","69,065",,,,,2.0,1.0,7.0,65,65,15.5,240.75,49.33,200.0,1.0,True,5.0,450000.0,2607750.0,1972.0,0,0,,,2.71,2.43,3,3030810075,493.0,1000796.0,196340.0,40.7055692,-73.9403227,13b,,,,1,,,3049302.0,30493023002.0,1972-01-01,,
POINT (-73.7898831 40.69353),QN,12152,9,260.0,1001.0,28.0,11433.0,103.0,3400.0,UNION HALL STREET,R6D,,,,,V0,11.0,0.0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,"2,220",0,,,,,7.0,0.0,,0,0,20,111,0,0.0,0.0,False,5.0,9120.0,9120.0,0.0,0,0,,,0.0,2.5,4,4121520009,260.0,1042517.0,192018.0,40.69353,-73.7898831,14d,,,,1,t,,4026000.0,40260001001.0,,,
POINT (-73.7511729 40.7704297),QN,8082,203,1483.0,2008.0,19.0,11363.0,111.0,2150.0,234 STREET,R1-2,,,,,V0,11.0,0.0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,"10,165",0,,,,,7.0,0.0,,0,0,60.42,175.23,0,0.0,0.0,True,5.0,60300.0,60300.0,0.0,0,0,,,0.0,0.75,4,4080820203,1483.0,1053172.0,220063.0,40.7704297,-73.7511729,11a,,4080820255.0,09/08/2009,1,t,,4148300.0,41483002007.0,,,
POINT (-73.9275201 40.6810291),BK,1687,175,381.0,3000.0,36.0,11233.0,81.0,3000.0,CHAUNCEY STREET,R6B,,,,,V0,11.0,0.0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,559,0,,,,,7.0,0.0,,0,0,16.75,33.25,0,0.0,0.0,True,5.0,3360.0,3360.0,0.0,0,0,,,0.0,2.0,3,3016870175,381.0,1004353.0,187402.0,40.6810291,-73.9275201,17a,,,,1,t,,3038100.0,30381003000.0,,,
POINT (-73.9182138 40.6757062),BK,1439,21,303.0,3001.0,41.0,11233.0,73.0,5200.0,PACIFIC STREET,R6,,,,,V0,11.0,0.0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,92,0,,,,,7.0,0.0,,0,0,0.6,92.17,0,0.0,0.0,True,5.0,120.0,120.0,0.0,0,0,,,0.0,2.43,3,3014390021,303.0,1006936.0,185465.0,40.6757062,-73.9182138,17a,,,,1,t,,3030300.0,30303003002.0,,,
POINT (-73.9905505 40.5768319),BK,7015,30,326.0,4000.0,47.0,11224.0,60.0,9020.0,2860 WEST 23 STREET,R6,,,,,G7,10.0,0.0,O,NYC HOUSING AUTHORITY,"11,875",0,,,,,7.0,0.0,,0,0,100,118.75,0,0.0,0.0,False,5.0,641700.0,641700.0,0.0,0,0,,,0.0,2.43,3,3070150030,326.0,986875.0,149432.0,40.5768319,-73.9905505,28d,,,,1,,,3032600.0,30326004000.0,,,
POINT (-73.9596946 40.7412046),QN,6,160,1.0,1015.0,26.0,11101.0,108.0,720.0,1-55 54 AVENUE,R10,,,,,V3,11.0,0.0,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,"33,934",0,,,,,7.0,0.0,,0,0,209.25,249.5,0,0.0,0.0,True,3.0,516120.0,516120.0,0.0,0,0,,,0.0,10.0,4,4000060160,1.0,995419.0,209320.0,40.7412046,-73.9596946,8d,,4000060060.0,08/13/2018,1,t,,4000101.0,40001011014.0,,,
POINT (-73.9293084 40.6707895),BK,1379,59,349.0,1000.0,36.0,11213.0,77.0,5020.0,1475 ST JOHNS PLACE,R6,,,,,Q1,9.0,0.0,O,NYC HOUSING AUTHORITY,"9,019",0,,,,,7.0,0.0,,0,0,75,120.25,0,0.0,0.0,False,5.0,55800.0,72900.0,0.0,0,0,,,0.0,2.43,3,3013790059,349.0,1003860.0,183671.0,40.6707895,-73.9293084,17b,,,,1,,,3034901.0,30349011000.0,,,
POINT (-73.9446623 40.7090655),BK,3025,80,505.0,1003.0,34.0,11206.0,90.0,1500.0,139 SCHOLES STREET,PARK,,,,,Q2,9.0,0.0,X,NYC HOUSING AUTHORITY,"51,501",880,0,0,0,880,2.0,1.0,1.0,0,0,244.29,223.31,36.62,24.03,1.0,True,0.0,338850.0,456300.0,2000.0,0,0,,,0.02,0.0,3,3030250080,505.0,999592.0,197613.0,40.7090655,-73.9446623,13b,,3030250070.0,10/22/2021,1,,,3050500.0,30505001003.0,2000-01-01,,
POINT (-73.918328 40.8238815),BX,2420,172,173.0,4001.0,16.0,10451.0,44.0,3320.0,3135 PARK AVENUE,R8,,,,,Q2,9.0,0.0,O,NYC HOUSING AUTHORITY,"10,803","1,030",0,0,0,"1,030",2.0,1.0,1.0,0,1,50.33,206.01,206,5.0,0.0,True,5.0,63450.0,158850.0,1960.0,0,0,,,0.1,6.02,2,2024200172,173.0,1006854.0,239450.0,40.8238815,-73.918328,6a,,,,1,,,2017300.0,20173004001.0,1960-01-01,,
POINT (-73.9184976 40.8240656),BX,2420,174,173.0,4001.0,16.0,10451.0,44.0,3320.0,EAST 158 STREET,R8,,,,,V0,11.0,0.0,O,NYC HOUSING AUTHORITY,"28,409",0,,,,,7.0,0.0,,0,0,51.57,246,0,0.0,0.0,True,5.0,274560.0,274560.0,0.0,0,0,,,0.0,6.02,2,2024200174,173.0,1006807.0,239517.0,40.8240656,-73.9184976,6a,,2024200040.0,05/17/2007,1,t,,2017300.0,20173004001.0,,,
POINT (-73.9169435 40.8244268),BX,2420,89,173.0,4000.0,16.0,10451.0,44.0,3320.0,PARK AVENUE,R8,,,,,V0,11.0,0.0,O,NYC HOUSING AUTHORITY,"12,300",0,,,,,7.0,0.0,,0,0,354.33,33.25,0,0.0,0.0,True,3.0,111720.0,111720.0,0.0,0,0,,,0.0,6.02,2,2024200089,173.0,1007237.0,239649.0,40.8244268,-73.9169435,6a,,,,1,,,2017300.0,20173004000.0,,,
POINT (-73.9185344 40.8235084),BX,2420,9039,173.0,4000.0,16.0,10451.0,44.0,3320.0,COURTLANDT AVENUE,R8,,,,,V0,11.0,0.0,O,NYC HOUSING AUTHORITY,"4,905",0,,,,,7.0,0.0,,0,0,52.44,93.55,0,0.0,0.0,True,5.0,0.0,0.0,0.0,0,0,,,0.0,6.02,2,2024209039,173.0,1006797.0,239314.0,40.8235084,-73.9185344,6a,,,,1,,,2017300.0,20173004000.0,,,
POINT (-73.9172215 40.8245944),BX,2420,170,173.0,4001.0,16.0,10451.0,44.0,3320.0,PARK AVENUE,R8,,,,,V0,11.0,0.0,O,NYC HOUSING AUTHORITY,"16,315",0,,,,,7.0,0.0,,0,0,56.19,339.12,0,0.0,0.0,True,5.0,157680.0,157680.0,0.0,0,0,,,0.0,6.02,2,2024200170,173.0,1007160.0,239710.0,40.8245944,-73.9172215,6a,,,,1,,,2017300.0,20173004001.0,,,
POINT (-73.9178579 40.8241996),BX,2420,171,173.0,4001.0,16.0,10451.0,44.0,3320.0,3131 PARK AVENUE,R8,,,,,Z9,,0.0,O,NYC HOUSING AUTHORITY,"6,100",465,0,0,0,465,2.0,1.0,1.0,1,1,50,154.58,93,50.0,0.0,True,5.0,42750.0,94050.0,1964.0,0,0,,,0.08,6.02,2,2024200171,173.0,1006984.0,239566.0,40.8241996,-73.9178579,6a,,,,1,,,2017300.0,20173004001.0,1964-01-01,,
POINT (-73.8887838 40.8342922),BX,2982,45,157.0,2001.0,17.0,10460.0,42.0,2120.0,HOE AVENUE,R7-1,,,,,V0,11.0,0.0,O,NYC HOUSING AUTHORITY,"2,000",0,,,,,7.0,0.0,,0,0,20,100,0,0.0,0.0,False,5.0,7740.0,7740.0,0.0,0,0,,,0.0,3.44,2,2029820045,157.0,1015026.0,243252.0,40.8342922,-73.8887838,3d,,,,1,,,2015700.0,20157004001.0,,,
POINT (-73.9106819 40.8539744),BX,2868,144,243.0,2000.0,14.0,10453.0,46.0,1520.0,1925 HARRISON AVENUE,R7-1,,,,,D5,3.0,0.0,O,NYC HOUSING AUTHORITY,"19,000","57,500","57,500",0,0,0,2.0,1,5.0,48,48,180,88.08,172.0,88,0.0,True,5.0,85500.0,1104300.0,1923.0,"1,985",0,,,3.03,3.44,2,2028680144,243.0,1008959.0,250416.0,40.8539744,-73.9106819,3c,,,,1,,,2024300.0,20243002000.0,1923-01-01,1985-01-01,
POINT (-73.9103716 40.8535075),BX,2869,116,243.0,4000.0,14.0,10453.0,46.0,1520.0,1930 HARRISON AVENUE,R7-1,,,,,D5,3.0,0.0,O,NYC HOUSING AUTHORITY,"9,400","39,500","39,500",0,0,0,2.0,1,5.0,34,34,127.08,62.75,127.08,62.75,0.0,True,5.0,42300.0,956250.0,1925.0,"1,984",0,,,4.2,3.44,2,2028690116,243.0,1009045.0,250246.0,40.8535075,-73.9103716,3c,,,,1,,,2024300.0,20243004000.0,1925-01-01,1984-01-01,
